X Y TOL_COUNTS TOL_BG APER_RAD MAG TOL_COUNTS_ERR MAG_ERR
1001 554 2631.60897435894 496369.39102564106 7 16.749446603084227 51.29921027032424 -0.021150423062704628
1196 163 870.1428571428405 235920.85714285716 5 17.95102360128211 29.498183963472066 -0.03678192533288042
1286 2271 2218.5078125 1495096.4921875 12 16.934847593929682 47.10103833781162 -0.023035585589818882
1341 597 2872.204545454588 659932.7954545454 8 16.654461587084956 53.59295238606087 -0.020245199260233333
1407 1419 1580.0531914893363 235924.94680851066 5 17.303320731377454 39.749882911643105 -0.027295677886945265
1433 1068 3121.772727272706 1031268.2272727273 10 16.563996794571082 55.872826376269046 -0.019419099951972964
1471 2415 946.4117647059029 373536.5882352941 6 17.859799674238836 30.76380608289395 -0.03526871795630348
1497 308 2171.3499999999767 1043505.65 10 16.958175417391924 46.597746726638796 -0.023284387684345514
1560 2415 387.669724770647 250316.33027522935 6 18.828845285194426 19.68933022656299 -0.0551059882441415
1742 2409 754.3125 236389.6875 5 18.106121738412504 27.46475013540083 -0.03950518372280706
1754 1180 6229.55859375 1493360.44140625 12 15.813856812360953 78.9275528174414 -0.013746783743689532
1785 207 545.3529411764757 153560.64705882352 5 18.45830585075464 23.352793005901365 -0.04646125196784021
1793 270 1781.0301724136807 1274368.9698275863 11 17.1733218077403 42.202253167499016 -0.025709527775535573
1961 2097 1679.0178571428405 235618.98214285716 5 17.23736171227942 40.97582039621465 -0.026479030547982205
2117 2458 1305.074074074073 257075.92592592593 6 17.51091209428428 36.1258089746662 -0.030033929503443742
2150 182 1401.3553719008341 372501.64462809917 6 17.433629293326 37.43468140509325 -0.02898381819411927
2159 1605 2006.477272727294 659055.5227272727 8 17.043914387838097 44.79371912140466 -0.024222145900842
2162 2031 1513.463235294097 372527.5367647059 6 17.350070310906002 38.903254816198825 -0.027889697279216332
2228 2173 2390.677165354311 372590.3228346457 6 16.853697666539666 48.8945514894483 -0.0221906115701695
2518 1896 1400.1964285714494 235941.80357142855 5 17.434527586053296 37.419198662871565 -0.028995810673962102
2536 1854 1282.9189189189347 359851.08108108107 6 17.529501975934878 35.81785754227819 -0.03029215241920326
2861 2411 712.6339285714494 235618.36607142855 5 18.167833761724413 26.695204224194452 -0.04064400447690303
3090 707 2107.95000000007 1044567.0499999999 10 16.990349236710394 45.91241662121555 -0.02363195143813526
3384 114 989.8571428571304 204965.14285714287 6 17.811068696702133 31.461995214180718 -0.03448605190528295
3612 973 1670.8305084744934 1090014.1694915255 11 17.242669008371916 40.875793673939754 -0.026543827103514776
3860 432 2201.871794871753 496030.12820512825 7 16.94301992912443 46.92410675624794 -0.023122443345296766
3976 2431 1160.7279411765048 372056.2720588235 6 17.63817390261635 34.06945760026867 -0.03184670600659764
3997 1599 1731.6691176470486 373069.33088235295 6 17.203837720329155 41.61332860571296 -0.026073376880768048
4064 274 1688.4408602150506 352430.55913978495 7 17.231285366194562 41.0906420029555 -0.02640503888749073
4096 2186 2084.875 372412.125 6 17.002299945775448 45.660431447808286 -0.023762368545295034
4169 1973 1718.4400000000023 287518.56 7 17.212164067056364 41.454070970171344 -0.02617354519368488
4272 1196 4659.44140625 1492660.55859375 12 16.129165363170003 68.26010112979617 -0.01589508339486458
346 658 2841.6818181818817 660472.3181818181 8 16.66606137860388 53.30742742040626 -0.020353636491275476
428 948 264.5 373161.5 6 19.24393580907199 16.263455967290593 -0.066713987616296
666 197 1390.967741935514 373441.0322580645 6 17.441707354138956 37.295679936629575 -0.02909184124926968
735 996 3961.249084249139 2746861.750915751 17 16.30541962050164 62.93845473356602 -0.017239063218076646
1084 911 1644.2230215827585 496208.77697841724 7 17.260098188289163 40.54901998301264 -0.02675773669633799
1113 1107 1868.154411764699 372695.8455882353 6 17.121468075342634 43.222151864115915 -0.02510286862651078
1189 511 1746.1067073168233 2711607.893292683 16 17.194823048507942 41.78644166852238 -0.025965359975059273
1270 1740 2483.2792207791936 494921.7207792208 7 16.812436113693238 49.83251168443342 -0.021772934241621418
1330 851 2132.8308823529514 372763.16911764705 6 16.977608948779995 46.18258202345286 -0.0234937059051615
1416 1919 2417.710227272706 658519.2897727273 8 16.841489380935634 49.17021687233753 -0.022066203263187267
1419 1669 2242.602941176505 372451.3970588235 6 16.923119031513664 47.35612886603491 -0.022911501129438627
1525 1945 1662.6428571428405 236231.35714285716 5 17.248002572726236 40.77551786480266 -0.02660910410990929
1570 627 4518.777173912968 852523.222826087 9 16.162447684249976 67.22185042017935 -0.016140585140368185
1617 2396 908.9553571428405 236641.04464285716 5 17.903643615989726 30.14888649921984 -0.03598806211393831
1641 2122 1536.1964285714494 235941.80357142855 5 17.333883122235203 39.19434179280792 -0.027682567186243585
1700 2072 2056.3660714285506 236065.63392857145 5 17.017248925736638 45.347172694982326 -0.023926519240747623
1740 402 1248.713235294097 372718.2867647059 6 17.55884321276865 35.3371367727225 -0.030704242026692287
1767 2393 1203.720588235301 373368.2794117647 6 17.59868577827322 34.694676655580764 -0.03127280910472108
2161 2439 1933.1802325581666 660563.8197674418 8 17.08431913580734 43.967945512136076 -0.024677068427054825
2227 972 2215.948863636353 660526.0511363636 8 16.936100664571114 47.07386603664875 -0.023048882349184726
2372 597 2701.5256410256843 496671.4743589743 7 16.720977265200805 51.97620264145587 -0.02087493785347472
2428 979 1277.7012987012859 181513.2987012987 5 17.53392665943481 35.74494787660608 -0.030353939911886046
2450 503 3538.3249999999534 1042134.675 10 16.428005697627228 59.48382132983685 -0.018240253832780717
2472 1521 1423.5542168674583 229837.44578313254 5 17.4165649696277 37.73001745119472 -0.028756944027483966
2495 995 3621.7083333334886 1768314.2916666665 13 16.402716319016942 60.18063088181685 -0.018029056593486543
2596 964 2093.7336956522195 852458.2663043478 9 16.997696393872587 45.757334883625155 -0.023712045353154538
2690 1054 1695.548913043458 853489.4510869565 9 17.226724193041985 41.177043519945165 -0.02634963336973069
2751 1315 1534.096256684512 1265750.9037433155 11 17.335368474443122 39.16754085572021 -0.027701509369627467
2787 896 876.6875 380325.3125 8 17.942887964165443 29.608909132218972 -0.03664437602732739
3697 832 1928.4870689653326 1276346.5129310347 11 17.08695817212945 43.91454279581347 -0.024707077221431006
3809 854 2294.386363636353 660441.6136363636 8 16.898333617932458 47.899753273230466 -0.022651473668578774
4054 479 2228.0872093020007 3040591.912790698 17 16.930169536239717 47.20261866996365 -0.0229860128647993
4148 2370 2193.8397435897496 494250.16025641025 7 16.946987750263148 46.83844300987971 -0.023164732435088396
4184 1200 2084.3465909091756 659817.6534090908 8 17.00257515920385 45.654644790088724 -0.02376538038985127
4296 197 1007.8804347825935 851837.1195652174 9 17.791477463362284 31.74713270175109 -0.0341763147618101
4330 2170 2652.738636363647 657917.2613636364 8 16.74076384298296 51.50474382388138 -0.021066020708890788
4347 1336 1048.4375 236208.5625 5 17.74864363453724 32.379584617471544 -0.03350876834332673
4370 1287 1447.036764705903 373086.9632352941 6 17.398801086670154 38.03993644455657 -0.028522655435594485
4396 1414 749.0 373230.0 6 18.113795455751333 27.367864366808018 -0.03964503716687143
4396 2075 937.1875 235742.8125 5 17.870433781400948 30.6135182558294 -0.035441859081106926
118 1002 431.3255813953583 133636.67441860464 6 18.712986959032403 20.76837936371922 -0.05224288236449554
189 1795 1307.1607142857101 235490.8392857143 5 17.509177532509025 36.154677626632356 -0.03000994812358013
199 621 655.2549019607832 315396.7450980392 7 18.258974303532362 25.59794722161883 -0.04238621130852476
342 204 384.527777777781 201909.47222222222 5 18.837680704676757 19.609379841743618 -0.055330663629162696
464 2054 1936.4553571428405 235571.54464285716 5 17.082481276865163 44.005174208754596 -0.02465619144814441
678 1459 1646.9779411765048 373119.0220588235 6 17.2582805438022 40.582976001970394 -0.0267353483378676
757 467 1664.0147058823495 373098.98529411765 6 17.2471070997777 40.79233636214466 -0.026598133295617783
777 224 1596.6500000000233 1044158.35 10 17.29197568668519 39.958103058078514 -0.0271534411536746
823 949 3636.344444444403 2626267.6555555556 16 16.398337464865207 60.302109784355 -0.01799273696857446
875 114 868.0862068965507 133057.91379310345 5 17.953592860675045 29.463302715353393 -0.03682547100989476
1126 1362 1892.6323529412039 372653.3676470588 6 17.10733435071613 43.5043946394063 -0.024940009141449043
1139 1671 2008.5647058823379 851105.4352941177 9 17.042785432291566 44.817013576122385 -0.024209556001698124
1390 1208 2047.1870503596729 580603.8129496403 8 17.022106185688955 45.24585119499547 -0.023980099199018032
1456 553 2976.605442176922 659734.3945578231 8 16.615696821379167 54.55827565252518 -0.019886992156977777
1500 401 5508.836206896463 1274782.1637931035 11 15.947350350559955 74.22153465737867 -0.014618398892027429
1672 116 1926.1304347825935 358355.8695652174 7 17.088285766044997 43.88770254618705 -0.0247221872427283
1846 570 2333.333333333023 3061818.666666667 18 16.880058036763657 48.30458915396158 -0.02246163395659512
1897 867 2195.507352941204 372830.4926470588 6 16.94616276016983 46.85624134457654 -0.023155933315713664
1922 2155 1889.0249999999942 211953.975 5 17.10940573609775 43.46291522666185 -0.024963810971759638
2062 484 2482.676136363647 659473.3238636364 8 16.81269982552333 49.82646020302513 -0.02177557858974951
2185 1006 5040.403669724707 2081215.5963302753 14 16.04383670228217 70.9958003668154 -0.01528259410266676
2578 943 2074.3161764705437 373370.68382352946 6 17.007812614526376 45.54466133885006 -0.02382277017997022
2982 382 1268.2608695652452 280589.73913043475 6 17.541978517239627 35.612650414778805 -0.03046670178610852
3016 983 1733.46875 1499961.53125 12 17.202709957884394 41.63494625912227 -0.026059839089194813
3046 315 1061.4102564102504 496063.58974358975 7 17.735291800243935 32.579291834081516 -0.0333033635453356
3355 716 412.1875 562860.8125 15 18.762262956933853 20.30240133580262 -0.05344195408484208
3405 2411 1860.4499999999534 1043316.55 10 17.125954993111637 43.13293405276244 -0.02515479236058395
3467 2342 2126.954545454588 659981.0454545454 8 16.98060447795731 46.11891743584825 -0.023526137652932613
3491 352 1382.6323529412039 372762.3676470588 6 17.44823321262455 37.18376464185954 -0.02917940156007129
3657 2031 2838.1999999999534 1043087.8 10 16.66739251071298 53.274759502037675 -0.020366117278455297
3764 1466 1594.4455445544445 394454.55445544556 7 17.293475771804147 39.930508944345355 -0.027172205631344676
3869 868 3187.4085365855135 2713070.5914634145 16 16.54140567139585 56.45713893375676 -0.019218118744434968
4126 2042 2010.9338235294563 372380.06617647054 6 17.041505552683777 44.84343679435661 -0.02419529094024621
4246 2256 1749.5514705882524 371607.44852941175 6 17.192683190878316 41.82764003130289 -0.025939785251761983
4442 203 1439.260869565187 851471.7391304348 9 17.4046512049698 37.93759177340052 -0.02859960132632178
312 876 1429.1162790698 284305.8837209302 6 17.41233108424389 37.80365430841045 -0.02870092904639148
323 734 3794.9512195121497 2715348.048780488 16 16.351984505437628 61.60317540120923 -0.017612728450012695
792 2032 2205.147058823495 372263.8529411765 6 16.941406106526742 46.95899337532157 -0.023105265296640743
927 2234 2864.5 494377.5 7 16.657377933535923 53.52102390649865 -0.020272407379490674
1114 2247 1320.9553571428405 235882.04464285716 5 17.497779648761068 36.34494954106884 -0.029852841005432628
1141 1011 1313.3584905660246 328486.641509434 7 17.50404178488237 36.24028822410253 -0.02993905548682675
1176 2454 888.9264705882524 373365.07352941175 6 17.92783540280074 29.814869957594187 -0.03639123704189218
1252 1535 1900.5 372289.5 6 17.102830315152197 43.59472445147463 -0.02488833255977373
1293 2457 2034.0133333334234 818386.9866666666 10 17.02911551130832 45.10003695490086 -0.024057629954604656
1460 2261 1771.423913043458 852773.5760869565 9 17.179193742330714 42.08828712413298 -0.025779143655809942
1648 845 2949.4698275863193 1276018.5301724137 11 16.625640105517718 54.309021604023755 -0.019978264530540028
1765 2453 59.325842696620384 226452.67415730338 6 20.866890210277916 7.702327096184658 -0.14086651818999663
1812 968 1532.3392857142899 235951.6607142857 5 17.336612659866525 39.14510551415451 -0.027717386011583845
1866 162 1574.9926470587961 372130.0073529412 6 17.306803673494276 39.68617702750917 -0.02733949403208864
1876 1286 1990.7051282051252 495764.2948717949 7 17.05248266193223 44.617318702552325 -0.024317911330201312
1953 422 1179.3551401869045 236325.6448598131 5 17.62088848938564 34.34174049443191 -0.03159420531338297
1957 624 2283.820512820501 495792.1794871795 7 16.903345076541214 47.78933471832916 -0.02270381051326622
1995 1042 1566.9411764705437 372594.05882352946 6 17.312368266987043 39.58460782261893 -0.02740964379038317
2039 210 1925.8235294117476 372549.17647058825 6 17.088458778638792 43.88420592208258 -0.0247241570674981
2197 1727 1992.6140350876958 423576.3859649123 7 17.0514420375747 44.638705571372654 -0.024306260365574397
2426 652 2227.491869918769 1769184.5081300812 13 16.930459681028907 47.19631203726377 -0.022989084383189518
2489 1352 1445.9166666666279 496202.0833333334 7 17.3996418406496 38.02521093520229 -0.02853370101875091
2514 770 2229.954545454588 659788.0454545454 8 16.929259973387943 47.222394533257074 -0.0229763867487887
2548 857 1013.5661764705437 373234.43382352946 6 17.785369726609133 31.83655409227801 -0.03408032153401828
2551 1530 3407.914110429585 3423822.0858895704 18 16.468778398199767 58.377342440621476 -0.018585977960603604
2709 1355 49.55603448278271 1280269.4439655172 11 21.062258633824563 7.039604710690985 -0.15412797232097708
2747 654 1748.4487179487478 496894.55128205125 7 17.193367752594003 41.8144558490093 -0.025947964118387703
2768 291 1706.7232142857101 236366.2767857143 5 17.219592260855563 41.31250675383558 -0.026263233225354097
2787 1221 1809.7640449438477 710040.2359550562 10 17.155945110698305 42.54132161726817 -0.025504614307976323
2863 185 1361.5535714285506 235828.44642857145 5 17.464913165798848 36.899235377288655 -0.029404403340775282
2865 1957 1915.9650349650765 647132.0349650349 8 17.094031051896668 43.771737856350605 -0.02478768386031955
2960 934 1601.9917355371872 645303.0082644628 10 17.288349321784032 40.024888950966336 -0.027108132675376338
3054 496 2167.2249999999767 1043238.775 10 16.960239995367022 46.55346388830778 -0.023306536385845716
3089 2220 1339.5446428571595 235836.45535714284 5 17.48260702032524 36.59979020236536 -0.02964497867339903
3132 178 2676.329545454588 659715.6704545454 8 16.731151028679918 51.73325376829286 -0.020972970400423428
3230 177 2582.2173913043225 850410.7826086957 9 16.770017995540375 50.81552313323481 -0.021351743189875354
3346 578 1041.2307692307513 592990.7692307692 9 17.75613251652974 32.268107617750864 -0.03362453146781795
3444 2443 484.5365853657713 682322.4634146342 9 18.586683563960243 22.012191743798965 -0.04929086629029816
3504 1820 1156.1517857142899 236533.8482142857 5 17.642462864246305 34.00223206959052 -0.03190966986459564
3611 517 2044.286764705903 373386.7132352941 6 17.02364545774993 45.2137895415315 -0.023997103781875317
3633 1188 1506.9250000000466 1046490.075 10 17.354770905206568 38.81913188107182 -0.027950135601281827
3738 752 1412.8235294117476 373203.17647058825 6 17.42478020222383 37.587544870764674 -0.028865944922194305
3753 165 1543.9338235294563 372707.06617647054 6 17.328428296095126 39.292923326337736 -0.027613114732869287
3795 1407 3468.5107758622617 11066889.489224138 36 16.44964237977414 58.89406401210789 -0.018422909306733144
3827 1605 651.5543478261679 853715.4456521738 9 18.265123382048145 25.525562634860137 -0.042506408791875984
3983 1196 2399.9499999999534 1042981.05 10 16.849494515460897 48.98928454264211 -0.022147700464079552
4294 164 487.9732142857101 235935.0267857143 5 18.579010041341476 22.090115759898364 -0.0491169902318788
4409 656 1376.0 495465.0 7 17.45345391525127 37.094473981982816 -0.02924963973143267
4465 1949 1415.3125 235699.6875 5 17.422869144092374 37.620639282181266 -0.02884055190720542
187 2233 4560.4845814979635 1752819.515418502 14 16.15247252059259 67.53135998555015 -0.016066609649682168
223 485 2325.3397435897496 495627.66025641025 7 16.883783963938335 48.22177665318595 -0.022500207899916008
253 247 1436.5371900826576 403620.46280991734 8 17.40670781551561 37.90167793228497 -0.028626700958687308
338 2194 1504.1595092024072 470431.8404907976 8 17.356765265921453 38.78349531956096 -0.027975817833334013
486 1907 3024.9852941176505 371698.01470588235 6 16.598191830792484 54.99986630999798 -0.019727320679009844
630 117 894.8656716417754 405705.1343283582 7 17.92060537942834 29.914305468149774 -0.03627027213301731
667 1586 2207.227941176505 372546.7720588235 6 16.940382036960578 46.98114452816688 -0.02309437138870688
870 326 1141.6339285714494 236308.36607142855 5 17.65618283192431 33.78807376237138 -0.03211192232000888
876 152 1231.7232142857101 236021.2767857143 5 17.573717183378314 35.09591449564621 -0.03091527933072091
1005 702 1644.2767857142899 236214.7232142857 5 17.26006268659079 40.549682929886025 -0.026757299234030033
1187 949 1978.0727272727527 396621.92727272725 7 17.059394362139574 44.47552953335972 -0.02439543747728006
1254 793 3394.010869565187 850537.9891304348 9 16.4732169278916 58.258139942545256 -0.018624006895346084
1262 1291 2000.0 372453.0 6 17.047425010840048 44.721359549995796 -0.024261337555872717
1506 2051 1720.0514705882524 372751.94852941175 6 17.211146392821238 41.473503235056626 -0.026161281670627565
1581 2469 291.152941176435 315452.84705882357 7 19.13969704591596 17.063204305652413 -0.06358711884148158
1594 2178 2045.8014705882524 373215.19852941175 6 17.022841283856067 45.23053692571261 -0.02398821844149279
1818 1056 2676.25 495573.75 7 16.731183299243764 51.73248495867949 -0.0209732820850695
1962 139 2278.4444444443798 560556.5555555556 9 16.905903891003582 47.733054002906414 -0.022730579944328214
2150 797 1641.4728260870324 851321.527173913 9 17.261915756107754 40.51509380572915 -0.026780142857439775
2274 2031 1458.2142857142899 235649.7857142857 5 17.39044662854805 38.18657206027126 -0.028413129051948018
2329 1630 1596.2784090908244 659795.7215909092 8 17.292228401217812 39.95345303088113 -0.027156601437211787
2466 2001 2161.3525641025626 495324.64743589744 7 16.963185960909392 46.490349150146876 -0.023338177058981543
2552 2220 1324.3660714285506 235651.63392857145 5 17.494979884621927 36.39184072602746 -0.029814375375192485
2573 1388 698.4454545454937 504013.5545454545 9 18.189668761687223 26.428118634240573 -0.04105475743529703
2753 2226 1382.5625 235820.4375 5 17.448288067252395 37.182825336437254 -0.02918013868453283
2786 284 1464.1323529412039 372598.8676470588 6 17.386049156633383 38.263982450095334 -0.028355647544399724
2818 521 2331.3806818181183 660021.6193181819 8 16.880967016204607 48.28437306021606 -0.022471038376057666
2914 2084 2077.272727272706 852364.7272727273 9 17.0062662018809 45.57710749129113 -0.023805810849390163
2959 645 1694.0267857142899 236300.9732142857 5 17.22769931736874 41.158556652466444 -0.026361468628783434
3573 2284 1780.3970588234952 372454.6029411765 6 17.173707829584465 42.19475155541854 -0.025714098555005407
3731 1586 2036.3359375 1840957.6640625 16 17.027876435475324 45.12577907914721 -0.02404390621371859
3741 1127 3436.1385135138407 2385338.861486486 15 16.459823344318046 58.618585052130356 -0.01850948805801255
3774 2459 695.5384615384974 495353.4615384615 7 18.194197124021347 26.373063180800546 -0.041140461862991876
3992 1800 1800.2284482759424 1275529.771551724 11 17.161680949005238 42.42909907452599 -0.025572072555540618
4136 1401 1700.154411764699 372913.8455882353 6 17.22377908312493 41.23292873135134 -0.026313920290969368
4212 1836 1180.720588235301 372387.2794117647 6 17.61963215974382 34.36161504113712 -0.031575931419435814
4256 257 989.7857142857101 236103.2142857143 5 17.81114704678008 31.460860037286174 -0.03448729623774114
4309 1647 1389.6323529412039 372871.3676470588 6 17.442750208372253 37.27777290747402 -0.029105816023211585
4330 1620 816.5281690140837 434598.4718309859 8 18.02007207037905 28.57495702558595 -0.03797031082246226
4419 160 1738.3804347825935 850965.6195652174 9 17.199637936452167 41.69388965762961 -0.02602299782796721
178 828 2064.073863636353 660694.9261363636 8 17.013186913450603 45.432079675449074 -0.023881803513087257
188 316 174.0825688073528 235736.91743119265 5 19.69811178343268 13.19403534963253 -0.08223412862314475
264 158 866.1532258064835 372991.8467741935 6 17.956013182093322 29.430481236406642 -0.036866539533774695
372 299 804.6887417218531 362771.31125827815 7 18.03593018694693 28.367036181488068 -0.03824862044304987
377 1982 2229.21428571429 235718.7857142857 5 16.9296204561769 47.21455586696003 -0.02298020133996993
498 2311 2031.2857142857101 235792.7142857143 5 17.030572464493112 45.06978715598411 -0.024073776879506296
503 1661 2060.257352941204 372639.7426470588 6 17.015196318031727 45.39005786448398 -0.023903913126512487
1099 1643 2307.352941176505 372369.6470588235 6 16.89221492279823 48.03491377296835 -0.022587737018289054
1304 735 3802.37890625 1493452.62109375 12 16.34986151990327 61.663432488388125 -0.017595517411462893
1359 2450 971.1079545454122 662442.8920454546 8 17.83183122116895 31.162605066736834 -0.03481737157969941
1431 2408 1145.5965909091756 661506.4034090908 8 17.65242071854275 33.846662921315826 -0.03205633602705018
1458 1211 2626.4659090908244 658987.5340909092 8 16.751570579661056 51.24905764100277 -0.02117112099114824
1614 1014 520.3951612903038 263843.6048387097 6 18.50916687556192 22.812171340981635 -0.04756232906469618
1662 2419 604.923611111124 496781.0763888889 7 18.345748659928717 24.59519487849454 -0.044114307910961034
1681 1347 1507.4264705882524 372547.57352941175 6 17.354409656836182 38.825590408752994 -0.027945486174896478
1721 2237 5171.177419354906 1768381.822580645 13 16.016026404107343 71.91089916942289 -0.015088116162248612
1829 2119 5518.416666666744 1765809.5833333333 13 15.945463778307149 74.28604624468007 -0.014605703962575631
2037 1418 1800.914529914502 495890.0854700855 7 17.161267244974084 42.43718334096293 -0.025567201085956434
2195 923 2658.2096774193924 540335.7903225806 8 16.738526913115752 51.55782847850938 -0.021044330842061275
2529 2035 1559.1696428571595 236241.83035714284 5 17.317766573880732 39.48632222500798 -0.027477869268686506
2664 859 401.0799999999872 144070.92 5 18.791922484326626 20.02698179956199 -0.05417691047303643
2721 1957 2220.9612403100473 496435.03875968995 7 16.933647551474774 47.12707544830304 -0.02302285872142038
2759 1837 1530.5284090908244 661291.4715909092 8 17.337896511953822 39.121968369329586 -0.027733778366085655
2808 825 1059.1111111110076 1089632.888888889 12 17.737646189412374 32.54398732655554 -0.03333949184261916
2816 367 1278.220588235301 372550.7794117647 6 17.53348547892889 35.752210955901745 -0.030347773494016458
2817 2015 2529.357954545412 660464.6420454546 8 16.792474262460317 50.29272267978154 -0.021573697787417405
2841 1887 1589.602272727294 660575.3977272727 8 17.296778812417635 39.86981656249868 -0.027213568898647622
2915 555 2341.8525641025626 496122.14743589744 7 16.876101125648717 48.39269122607837 -0.02242074107701833
2951 921 1310.177419354848 483918.82258064515 7 17.506674724544762 36.196373013809655 -0.029975379013418003
2951 1819 1732.413114754483 6547062.5868852455 27 17.20337134305864 41.62226705448038 -0.026067777581163885
3116 2386 1739.661764705903 372310.3382352941 6 17.198837954007377 41.7092527469134 -0.02601341257738771
3156 405 1204.4107142857101 236094.5892857143 5 17.598063474282984 34.704620935629166 -0.03126384817781125
3181 2218 1266.6428571428405 236093.35714285716 5 17.543364554024237 35.58992634359954 -0.03048615469234106
3203 2322 1292.0073529412039 373102.9926470588 6 17.521837536802988 35.94450379322552 -0.03018542156657871
3367 580 1127.9553571428405 236434.04464285716 5 17.66927022191492 33.58504663005309 -0.03230604417351333
3663 1728 1691.66015625 1498628.33984375 12 17.229217198823925 41.12979645281508 -0.026379902007167323
4189 1514 1837.8602941176505 372638.13970588235 6 17.13921876202629 42.870272848649456 -0.025308912864411146
4212 1694 3347.413043478271 850080.5869565217 9 16.4882267398437 57.856832297303235 -0.018753187081252853
4444 1894 1551.5151515151374 317587.48484848486 6 17.32310994725515 39.38927711338629 -0.027545567715718925
125 495 1443.4910714285506 236091.50892857145 5 17.40146474515144 37.99330298129593 -0.028557664505614172
237 2460 436.5 156815.5 5 18.70003937989603 20.89258241577618 -0.05193230680668305
260 236 2545.5403726707445 912113.4596273293 10 16.78555002648305 50.45334847827986 -0.02150501468633131
327 184 175.61855670102523 235991.38144329897 5 19.68857399090591 13.252115178379082 -0.0818737224507515
368 924 1131.6346153846243 496198.3653846154 7 17.66573444112395 33.63977727905796 -0.032253483457973235
369 584 1816.2521008403273 421328.7478991597 7 17.152059675874057 42.617509322346926 -0.025459019479373214
472 1132 1375.5862068965507 236898.41379310345 5 17.45378046882677 37.08889600536191 -0.029254038724774722
839 233 2424.3734939758433 874096.6265060242 12 16.838501182100288 49.23792739317774 -0.022035858482344125
1336 633 1795.4485294117476 372862.55147058825 6 17.164567600979776 42.372733324766145 -0.025606089455783014
1376 1638 1321.1071428571595 235676.89285714284 5 17.497654898309037 36.34703760772203 -0.02985112601774976
1439 1227 1292.3660714285506 236134.63392857145 5 17.521536130165806 35.94949334035948 -0.03018123203371829
1442 2396 1458.485074626864 373392.51492537314 6 17.390245027155004 38.19011749951634 -0.02841049127470585
1460 2375 523.6217948717531 496356.37820512825 7 18.502455712429146 22.882783809487716 -0.047415559620422355
1615 2448 2159.037037037313 2138435.9629629627 18 16.964349768825187 46.465439167593296 -0.02335068858569444
1630 461 2154.0326086956775 850694.9673913043 9 16.966869316117148 46.411556844127496 -0.023377797983462525
1775 492 2303.0387931035366 1276024.9612068965 11 16.89424686645622 47.9899863836565 -0.02260888326422839
2068 757 2550.647727272706 659882.3522727273 8 16.78337379532766 50.503937740266416 -0.021483473339840936
2114 2308 2076.7826086956775 851504.2173913043 9 17.00652240428705 45.5717303675829 -0.023808619757212608
2464 526 3011.1853448275942 1275455.8146551724 11 16.60315627980119 54.87426851291591 -0.01977247313546641
2547 1712 2348.271739130607 2083973.7282608694 14 16.873129121226718 48.45896964577979 -0.02239007572655831
2559 788 3288.266666666721 948318.7333333333 10 16.507582424936285 57.34340996720304 -0.018921093123352
2621 117 361.0 136847.0 5 18.906231995235856 19.0 -0.057105263157894735
2634 616 2505.059782608645 852322.9402173914 9 16.80295476336685 50.05057225056118 -0.02167807382038144
2665 1397 1715.765306122601 4267034.234693877 20 17.213855295336366 41.42179747575666 -0.026193938122434895
2679 114 283.57142857144936 133569.42857142855 7 19.168343822287728 16.839579227862238 -0.06443153865773517
2913 2439 1378.970588235301 372469.0294117647 6 17.45111249174553 37.13449324058834 -0.02921811785529054
2921 242 1362.1517857142899 236050.8482142857 5 17.464436239822277 36.90734053971229 -0.029397945886470482
3014 595 1982.1086956522195 852115.8913043478 9 17.05718133296743 44.52087932254056 -0.024370587834519102
3026 1004 1047.781818181742 624867.2181818183 9 17.749322854985145 32.369458107631985 -0.03351925127668979
3052 2294 2058.294871794875 495745.7051282051 7 17.016231019973922 45.36843475143125 -0.023915306003934184
3071 2309 830.3482142857101 236150.6517857143 5 18.001849359936237 28.8157632952124 -0.03765300224340292
3152 2338 935.4285714285506 235940.57142857145 5 17.87247342318591 30.58477679219763 -0.035475164895654575
3335 1898 1070.472222222248 1250455.5277777778 12 17.726061494422495 32.71807179865965 -0.033162100953774684
3449 653 2384.0800000000745 791325.9199999999 9 16.856697938839936 48.82704168798346 -0.02222129300671974
3553 2354 2484.125 1765184.875 13 16.812066386129572 49.84099718103561 -0.021769227370371312
3728 1259 1276.369565217523 2087797.6304347825 14 17.53505890005497 35.726314744422254 -0.030369771071039307
3985 689 1091.3660714285506 236065.63392857145 5 17.705073879406736 33.03583011562674 -0.03284312808857704
4053 1568 2912.125 1494703.875 12 16.63947496827635 53.96410844255652 -0.020105956186693162
4057 971 2546.025862068869 1274659.9741379311 11 16.785342972938473 50.45815951923801 -0.021502964244788314
4073 454 2183.618784530321 851841.3812154697 9 16.952057945854314 46.72920697519188 -0.02321888322598791
4248 222 1531.0220588234952 372549.9779411765 6 17.33754637995535 39.1282769723316 -0.02772930688379725
4313 536 1330.3482142857101 236081.6517857143 5 17.49008667248939 36.47393883700676 -0.029747267078792983
4334 1323 2106.6025641025626 496013.39743589744 7 16.99104347884647 45.89774029407725 -0.023639508024755868
4434 1497 1731.0754716980737 441403.9245283019 7 17.20420999318342 41.606195112003135 -0.02607784723114429
4475 948 573.1428571428405 235851.85714285716 5 18.404342789164723 23.940402192587335 -0.04532087603507131
264 523 1779.6000000000931 1044222.3999999999 10 17.17419400730993 42.185305498480076 -0.025719856409220324
326 271 1111.6323529412039 372980.3676470588 6 17.685097055016957 33.34115104403571 -0.03254236779549013
